Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
bmg2024wipl,2024-11-13T18:40:45.446903Z,-5.135028839,102.2212601,4.655158503,Mw(mB),46,203,100.0243988,"Southern Sumatra, Indonesia",BMKG
bmg2024whbd,2024-11-12T22:19:10.097929Z,-4.078569889,103.4333878,2.86237964,M,156,49,142.6727829,"Southern Sumatra, Indonesia",BMKG
bmg2024wgfv,2024-11-12T11:32:29.259209Z,3.816437006,97.13342285,3.22977467,M,103,46,76.77609634,"Northern Sumatra, Indonesia",BMKG
bmg2024wfml,2024-11-12T01:44:50.442989Z,-5.413022041,102.7198334,3.436671735,M,17,34,166.166008,"Southern Sumatra, Indonesia",BMKG
bmg2024wedt,2024-11-11T08:13:24.183492Z,0.892311156,99.31658936,3.675438506,M,108,79,65.70981789,"Northern Sumatra, Indonesia",BMKG
bmg2024wdve,2024-11-11T03:53:07.316603Z,-2.335820198,102.1605453,3.531407913,M,177,45,106.6886539,"Southern Sumatra, Indonesia",BMKG
bmg2024wbuu,2024-11-10T01:25:10.950736Z,2.787430763,95.91719055,3.457714177,M,38,22,213.7113037,Off West Coast of Northern Sumatra,BMKG
bmg2024warp,2024-11-09T10:40:31.652707Z,4.169256687,94.32182312,3.853421673,M,10,25,256.8664405,Off West Coast of Northern Sumatra,BMKG
bmg2024vzwz,2024-11-09T00:15:58.30715Z,4.044697762,96.19113159,2.999615744,M,45,26,199.6750488,"Northern Sumatra, Indonesia",BMKG
bmg2024vzit,2024-11-08T17:03:51.82849Z,3.490414143,95.48290253,3.830659545,M,8,61,208.8965302,Off West Coast of Northern Sumatra,BMKG
bmg2024vzhq,2024-11-08T16:31:02.111186Z,1.322266936,94.59798431,5.14802227,M,10,102,239.7408872,Off West Coast of Northern Sumatra,BMKG
bmg2024vzbd,2024-11-08T13:13:10.103935Z,0.940987825,99.71401978,3.314715939,M,141,69,123.729805,"Northern Sumatra, Indonesia",BMKG
bmg2024vyax,2024-11-07T23:58:23.805603Z,-0.077894188,96.77696991,3.820748759,M,33,46,224.5944443,"Southwest of Sumatra, Indonesia",BMKG
bmg2024vxnj,2024-11-07T17:07:58.021502Z,-3.728804827,101.719841,3.086630566,M,28,25,135.5461578,"Southern Sumatra, Indonesia",BMKG
bmg2024vxlq,2024-11-07T16:15:58.927791Z,1.225691199,98.28355408,2.491651359,M,20,18,64.83242798,"Northern Sumatra, Indonesia",BMKG
bmg2024vxkr,2024-11-07T15:46:23.919877Z,2.560513735,97.61725616,2.318123055,M,37,18,118.8601837,"Northern Sumatra, Indonesia",BMKG
bmg2024vwoh,2024-11-07T04:27:47.198336Z,0.565481305,98.60392761,3.413831186,M,5,23,76.41410828,"Northern Sumatra, Indonesia",BMKG
bmg2024vwgl,2024-11-07T00:29:34.058373Z,-4.54501009,101.7370071,3.371491981,M,25,22,169.4762726,"Southern Sumatra, Indonesia",BMKG
bmg2024vtxa,2024-11-05T17:28:21.137067Z,3.806499243,95.39450073,2.739702068,M,28,17,279.9953613,Off West Coast of Northern Sumatra,BMKG
bmg2024vrsk,2024-11-04T12:52:05.672244Z,1.715007782,97.06967163,2.906587989,M,25,19,166.4983368,"Northern Sumatra, Indonesia",BMKG
bmg2024vrec,2024-11-04T05:37:40.405917Z,4.876111984,96.09727478,4.696355858,M,130,81,59.27165222,"Northern Sumatra, Indonesia",BMKG
bmg2024vqzd,2024-11-04T03:07:56.414362Z,2.798338175,95.29066467,3.686333122,M,10,25,223.3369904,Off West Coast of Northern Sumatra,BMKG
bmg2024vqxw,2024-11-04T02:28:39.813509Z,-2.133572817,99.83364868,4.135740915,M,15,33,121.9033661,"Southern Sumatra, Indonesia",BMKG
bmg2024vpxb,2024-11-03T12:56:12.638391Z,4.98075819,95.9291153,3.974574005,M,10,49,84.05743408,"Northern Sumatra, Indonesia",BMKG
bmg2024vpla,2024-11-03T06:51:22.291972Z,-0.005923,100.171,3.506186298,M,10,13,165.3626218,"Southern Sumatra, Indonesia",BMKG
bmg2024vopt,2024-11-02T20:06:54.486851Z,3.337302208,96.25209045,2.865779468,M,11,18,223.8871307,"Northern Sumatra, Indonesia",BMKG
bmg2024vobb,2024-11-02T12:41:05.128193Z,-0.21030952,100.3836975,3.048515172,M,8,50,41.31018066,"Southern Sumatra, Indonesia",BMKG
